Experiment Name,Position,SampleName,ASO Microsynth ID,dCt,ddCt from Naive,Exp from Naive,Avg dCt Ionis676630,ddCt,Exp,Exp_zscore,Avg Exp_zscore,Avg_naive,Test plate #,Avg_plate,Min_plate,Max_plate,outliers removed by Exp_zscore: 375 greater than 1.8
ASO217-240_MT_20210616,J18,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.185670378,-0.407454845,1.326343857,7.49632244,-0.310652062,1.240268143,0.33777286,,,20,,,,
ASO217-240_total_20210616,J13,ASO236_10,KQ521_L20_5-10-5_10uM_P20,6.630134038,-0.254337098,1.192787544,7.258264987,-0.628130948,,1.933907752,0.942727349,,20,,,,
ASO217-240_total_20210616,J14,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.112849987,0.228378851,0.853593532,7.258264987,-0.145415,1.106048769,0.221987887,,,20,,,,
ASO217-240_total_20210616,J15,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.237853869,0.353382733,0.782746614,7.258264987,-0.020411117,1.014248464,0.672286408,,,20,,,,
ASO217-240_total_20210616,J16,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.288983996,0.40451286,0.755491349,7.258264987,0.03071901,0.978932296,0.845519144,0.356390764,,20,,,,
ASO217-240_total_20210616,J17,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.051227512,0.166756376,0.890843322,7.258264987,-0.207037474,1.154315401,0.014769417,,,20,,,,
ASO217-240_total_20210616,J18,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.109369588,0.224898452,0.855655251,7.258264987,-0.148895399,1.108720254,0.20888373,,,20,,,,
ASO217-240_WT_20210616,J13,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.770931741,0.140476853,0.907219243,8.072812293,-0.301880552,1.232750256,1.225654406,0.886680895,,20,,,,
ASO217-240_WT_20210616,J14,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.7303682,0.099913313,0.933089056,8.072812293,-0.342444093,1.26790275,0.918711807,,,20,,,,
ASO217-240_WT_20210616,J15,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.678780889,0.048326001,0.967057782,8.072812293,-0.394031405,1.314060231,0.515676473,,,20,,,,
ASO217-240_WT_20210616,J16,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.527900628,-0.102554259,1.073672694,8.072812293,-0.544911665,1.458931013,0.749298177,0.886680895,,20,,,,
ASO217-240_WT_20210616,J17,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.502390365,-0.128064522,1.092826613,8.072812293,-0.570421928,1.484957795,0.976557392,,,20,,,,
ASO217-240_WT_20210616,J18,ASO236_10,KQ521_L20_5-10-5_10uM_P20,7.507112423,-0.123342465,1.089255551,8.072812293,-0.565699871,1.480105354,0.934187117,,,20,,,,
ASO217-240_MT_20210616,J19,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.229028799,-0.364096424,1.287075268,7.49632244,-0.267293641,1.203547967,0.714090074,0.83931793,,20,,,,
ASO217-240_MT_20210616,J20,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.241748617,-0.351376606,1.275777381,7.49632244,-0.254573823,1.192983279,0.362685265,,,20,,,,
ASO217-240_MT_20210616,J21,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.203061133,-0.39006409,1.310451618,7.49632244,-0.293261307,1.225407263,1.44117845,,,20,,,,
ASO217-240_MT_20210616,J22,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.277578512,-0.315546711,1.244483162,7.49632244,-0.218743928,1.163719961,0.610677252,0.83931793,,20,,,,
ASO217-240_MT_20210616,J23,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.29840669,-0.294718533,1.226645638,7.49632244,-0.19791575,1.147040038,1.165488264,,,20,,,,
ASO217-240_MT_20210616,J24,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.282473491,-0.310651732,1.24026786,7.49632244,-0.213848949,1.159778219,0.741788272,,,20,,,,
ASO217-240_total_20210616,J19,ASO236_3,KQ521_L20_5-10-5_3uM_P20,6.91217751,0.027706373,0.980978639,7.258264987,-0.346087477,1.27110876,0.91107235,0.814806595,,20,,,,
ASO217-240_total_20210616,J20,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.044533435,0.160062299,0.894986422,7.258264987,-0.213731551,1.159683847,0.830215454,,,20,,,,
ASO217-240_total_20210616,J21,ASO236_3,KQ521_L20_5-10-5_3uM_P20,6.927359387,0.042888251,0.970709657,7.258264987,-0.3309056,1.257802667,0.703131982,,,20,,,,
ASO217-240_total_20210616,J22,ASO236_3,KQ521_L20_5-10-5_3uM_P20,6.925770135,0.041298999,0.971779566,7.258264987,-0.332494852,1.259189008,0.72479696,0.783764788,,20,,,,
ASO217-240_total_20210616,J23,ASO236_3,KQ521_L20_5-10-5_3uM_P20,6.975439169,0.090968033,0.938892551,7.258264987,-0.282825818,1.216575468,0.058855783,,,20,,,,
ASO217-240_total_20210616,J24,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.104464856,0.21999372,0.858569174,7.258264987,-0.153800131,1.112495986,1.567641621,,,20,,,,
ASO217-240_WT_20210616,J19,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.630368107,-8.68E-05,1.000060153,8.072812293,-0.442444186,1.358904608,0.781463704,0.849084229,,20,,,,
ASO217-240_WT_20210616,J20,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.654945498,0.02449061,0.983167676,8.072812293,-0.417866795,1.335950724,0.525037092,,,20,,,,
ASO217-240_WT_20210616,J21,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.587367399,-0.043087489,1.030316433,8.072812293,-0.485444894,1.400017533,1.240751889,,,20,,,,
ASO217-240_WT_20210616,J22,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.82780318,0.197348293,0.872152127,8.072812293,-0.245009113,1.185100257,1.160171111,0.849084229,,20,,,,
ASO217-240_WT_20210616,J23,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.739929932,0.109475045,0.926925282,8.072812293,-0.332882361,1.259527272,0.328718484,,,20,,,,
ASO217-240_WT_20210616,J24,ASO236_3,KQ521_L20_5-10-5_3uM_P20,7.816751457,0.186296569,0.878858879,8.072812293,-0.256060837,1.194213544,1.05836309,,,20,,,,
ASO217-240_MT_20210616,K13,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.318274775,0.725149552,0.604934333,7.49632244,0.821952335,0.56567592,0.959840386,0.903091389,,20,,,,
ASO217-240_MT_20210616,K14,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.13297885,0.539853627,0.687840693,7.49632244,0.63665641,0.643201908,0.696425413,,,20,,,,
ASO217-240_MT_20210616,K15,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.389959281,0.796834058,0.57561095,7.49632244,0.893636841,0.538255536,1.053008367,,,20,,,,
ASO217-240_MT_20210616,K16,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.286628765,-0.306496458,1.236700759,7.49632244,-0.209693675,1.156442612,1.047445139,0.903091389,,20,,,,
ASO217-240_MT_20210616,K17,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.391398061,-0.201727162,1.150074374,7.49632244,-0.104924379,1.075438018,0.772210683,,,20,,,,
ASO217-240_MT_20210616,K18,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.345772625,-0.247352598,1.187026874,7.49632244,-0.150549815,1.109992412,0.889618344,,,20,,,,
ASO217-240_total_20210616,K13,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.547693052,1.663221916,0.315733245,7.258264987,1.289428066,0.409113184,0.927299294,0.890392603,,20,,,,
ASO217-240_total_20210616,K14,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.455658843,1.571187707,0.336531229,7.258264987,1.197393856,0.436062291,0.862530359,,,20,,,,
ASO217-240_total_20210616,K15,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.481798563,1.597327427,0.330488637,7.258264987,1.223533576,0.428232568,0.881348157,,,20,,,,
ASO217-240_total_20210616,K16,ASO237_10,KQ520_L20_5-10-5_10uM_P20,6.900377779,0.015906643,0.989034915,7.258264987,-0.357887207,1.281547726,1.169492072,0.890392603,,20,,,,
ASO217-240_total_20210616,K17,ASO237_10,KQ520_L20_5-10-5_10uM_P20,6.982044623,0.097573486,0.934603609,7.258264987,-0.276220364,1.211018047,0.999982479,,,20,,,,
ASO217-240_total_20210616,K18,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.252945993,0.368474856,0.774600933,7.258264987,-0.005318994,1.003693651,0.501703259,,,20,,,,
ASO217-240_WT_20210616,K13,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.576945713,0.946490826,0.51889307,8.072812293,0.50413342,0.705083771,0.830635581,0.906287598,,20,,,,
ASO217-240_WT_20210616,K14,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.630889313,1.000434425,0.499849462,8.072812293,0.55807702,0.679206881,0.915678749,,,20,,,,
ASO217-240_WT_20210616,K15,ASO237_10,KQ520_L20_5-10-5_10uM_P20,8.668121462,1.037666574,0.4871147,8.072812293,0.595309169,0.661902595,0.972548464,,,20,,,,
ASO217-240_WT_20210616,K16,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.764490047,0.134035159,0.911279072,8.072812293,-0.308322247,1.238266845,0.921645231,0.906287598,,20,,,,
ASO217-240_WT_20210616,K17,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.836489603,0.206034715,0.866916703,8.072812293,-0.23632269,1.177986242,0.723535899,,,20,,,,
ASO217-240_WT_20210616,K18,ASO237_10,KQ520_L20_5-10-5_10uM_P20,7.711573495,0.081118607,0.945324396,8.072812293,-0.361238798,1.28452841,1.073681664,,,20,,,,
ASO217-240_MT_20210616,K19,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.380781059,-0.212344164,1.158569157,7.49632244,-0.115541381,1.083381515,0.230277128,0.594385145,,20,,,,
ASO217-240_MT_20210616,K20,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.42617425,-0.166950973,1.12268327,7.49632244,-0.07014819,1.049824513,0.330123115,,,20,,,,
ASO217-240_MT_20210616,K21,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.501564129,-0.091561094,1.065522527,7.49632244,0.005241689,0.99637333,1.222755193,,,20,,,,
ASO217-240_MT_20210616,K22,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.268255631,-0.324869592,1.252551213,7.49632244,-0.228066809,1.171264419,1.697917215,0.860178296,,20,,,,
ASO217-240_MT_20210616,K23,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.450977854,-0.142147369,1.10354646,7.49632244,-0.045344586,1.031929625,0.628966854,,,20,,,,
ASO217-240_MT_20210616,K24,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.378918437,-0.214206786,1.160065919,7.49632244,-0.117404003,1.084781142,0.253650819,,,20,,,,
ASO217-240_total_20210616,K19,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.087966503,0.203495367,0.868443943,7.258264987,-0.170298484,1.125291276,1.117739765,1.136983724,,20,,,,
ASO217-240_total_20210616,K20,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.067656408,0.183185271,0.88075626,7.258264987,-0.190608579,1.141245031,0.952288821,,,20,,,,
ASO217-240_total_20210616,K21,ASO237_3,KQ520_L20_5-10-5_3uM_P20,6.812146418,-0.072324718,1.051409531,7.258264987,-0.446118569,1.362369997,1.340922587,,,20,,,,
ASO217-240_total_20210616,K22,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.007291104,0.122819968,0.91839076,7.258264987,-0.250973883,1.190010153,0.446562416,0.54074361,,20,,,,
ASO217-240_total_20210616,K23,ASO237_3,KQ520_L20_5-10-5_3uM_P20,6.86143127,-0.023039866,1.016098221,7.258264987,-0.396833717,1.316615162,0.866414837,,,20,,,,
ASO217-240_total_20210616,K24,ASO237_3,KQ520_L20_5-10-5_3uM_P20,6.92153556,0.037064424,0.974636107,7.258264987,-0.336729427,1.262890388,0.309253578,,,20,,,,
ASO217-240_WT_20210616,K19,ASO237_3,KQ520_L20_5-10-5_3uM_P20,8.120285151,0.489830263,0.712108874,8.072812293,0.047472858,0.967629825,1.007071552,0.873255707,,20,,,,
ASO217-240_WT_20210616,K20,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.835765219,0.205310332,0.867352095,8.072812293,-0.237047074,1.178577863,0.854398721,,,20,,,,
ASO217-240_WT_20210616,K21,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.849158341,0.218703453,0.859337374,8.072812293,-0.223653952,1.167687277,0.758296847,,,20,,,,
ASO217-240_WT_20210616,K22,ASO237_3,KQ520_L20_5-10-5_3uM_P20,8.059559624,0.429104737,0.742722538,8.072812293,-0.013252669,1.009228371,0.639993201,0.923669592,,20,,,,
ASO217-240_WT_20210616,K23,ASO237_3,KQ520_L20_5-10-5_3uM_P20,8.127271932,0.496817044,0.708668563,8.072812293,0.054459638,0.96295505,1.048323194,,,20,,,,
ASO217-240_WT_20210616,K24,ASO237_3,KQ520_L20_5-10-5_3uM_P20,7.804439149,0.173984261,0.886391369,8.072812293,-0.268373144,1.204448864,1.08269238,,,20,,,,
ASO217-240_MT_20210616,L13,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.4571659,2.864040673,0.137352905,7.49632244,2.960843456,0.128439116,0.908533962,0.900175186,,20,,,,
ASO217-240_MT_20210616,L14,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.25388745,2.660762224,0.158136004,7.49632244,2.757565007,0.147873454,0.885465708,,,20,,,,
ASO217-240_MT_20210616,L15,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.43828741,2.845162186,0.139162057,7.49632244,2.941964969,0.130130859,0.906525889,,,20,,,,
ASO217-240_MT_20210616,L16,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.575174679,-1.017950544,2.025040194,7.49632244,-0.92114776,1.893621197,1.18670936,0.900175186,,20,,,,
ASO217-240_MT_20210616,L17,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.815028829,-0.778096394,1.714866648,7.49632244,-0.681293611,1.603576978,0.842431442,,,20,,,,
ASO217-240_MT_20210616,L18,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.950872863,-0.64225236,1.56076395,7.49632244,-0.545449577,1.45947508,0.671384758,,,20,,,,
ASO217-240_total_20210616,L13,ASO238_10,KQ519_L20_5-10-5_10uM_P20,9.580213568,2.695742432,0.15434788,7.258264987,2.321948581,0.19999716,0.886806415,0.907589323,,20,,,,
ASO217-240_total_20210616,L14,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.03844717,3.153976031,0.112346257,7.258264987,2.780182181,0.145573314,0.976155846,,,20,,,,
ASO217-240_total_20210616,L15,ASO238_10,KQ519_L20_5-10-5_10uM_P20,9.466201768,2.581730632,0.167040445,7.258264987,2.207936781,0.216443626,0.859805708,,,20,,,,
ASO217-240_total_20210616,L16,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.78144439,-0.103026746,1.074024383,7.258264987,-0.476820597,1.391673322,1.069607824,0.907589323,,20,,,,
ASO217-240_total_20210616,L17,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.99681997,0.112348834,0.925080723,7.258264987,-0.261445017,1.198678711,0.752762177,,,20,,,,
ASO217-240_total_20210616,L18,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.892454327,0.007983191,0.994481755,7.258264987,-0.365810659,1.288605502,0.900397968,,,20,,,,
ASO217-240_WT_20210616,L13,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.5458872,2.915432314,0.132546243,8.072812293,2.473074909,0.180106867,0.845599916,0.882268392,,20,,,,
ASO217-240_WT_20210616,L14,ASO238_10,KQ519_L20_5-10-5_10uM_P20,11.24606766,3.615612774,0.081581578,8.072812293,3.173255368,0.110854914,0.917286838,,,20,,,,
ASO217-240_WT_20210616,L15,ASO238_10,KQ519_L20_5-10-5_10uM_P20,10.87781838,3.247363492,0.105304319,8.072812293,2.805006086,0.143089916,0.88391842,,,20,,,,
ASO217-240_WT_20210616,L16,ASO238_10,KQ519_L20_5-10-5_10uM_P20,7.340697695,-0.289757192,1.222434523,8.072812293,-0.732114598,1.661071987,0.687437442,0.882268392,,20,,,,
ASO217-240_WT_20210616,L17,ASO238_10,KQ519_L20_5-10-5_10uM_P20,7.405255296,-0.225199592,1.168938956,8.072812293,-0.667556997,1.588380988,0.612190553,,,20,,,,
ASO217-240_WT_20210616,L18,ASO238_10,KQ519_L20_5-10-5_10uM_P20,6.872180803,-0.758274084,1.69146589,8.072812293,-1.20063149,2.298402536,1.34717718,,,20,,,,
ASO217-240_MT_20210616,L19,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.059984074,-0.533141149,1.447076456,7.49632244,-0.436338366,1.353165561,0.509123344,0.613467817,,20,,,,
ASO217-240_MT_20210616,L20,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.002148216,-0.590977007,1.50626646,7.49632244,-0.494174223,1.408514312,0.029383736,,,20,,,,
ASO217-240_MT_20210616,L21,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.149583481,-0.443541742,1.359938812,7.49632244,-0.346738959,1.271682888,1.301896372,,,20,,,,
ASO217-240_MT_20210616,L22,ASO238_3,KQ519_L20_5-10-5_3uM_P20,6.839097754,-0.754027469,1.686494331,7.49632244,-0.657224686,1.577045939,1.669086033,0.793387056,,20,,,,
ASO217-240_MT_20210616,L23,ASO238_3,KQ519_L20_5-10-5_3uM_P20,6.962439143,-0.63068608,1.54830112,7.49632244,-0.533883297,1.44782105,0.41181254,,,20,,,,
ASO217-240_MT_20210616,L24,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.037168437,-0.555956786,1.4701433,7.49632244,-0.459154003,1.374735436,0.299262594,,,20,,,,
ASO217-240_total_20210616,L19,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.046488351,0.162017215,0.893774497,7.258264987,-0.211776636,1.158113488,0.943761417,0.887645334,,20,,,,
ASO217-240_total_20210616,L20,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.019529289,0.135058153,0.910633127,7.258264987,-0.238735698,1.179958155,0.760909564,,,20,,,,
ASO217-240_total_20210616,L21,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.048648434,0.164177298,0.89243729,7.258264987,-0.209616552,1.156380794,0.958265021,,,20,,,,
ASO217-240_total_20210616,L22,ASO238_3,KQ519_L20_5-10-5_3uM_P20,6.787779397,-0.096691739,1.069318582,7.258264987,-0.47048559,1.385575754,0.960222611,0.887645334,,20,,,,
ASO217-240_total_20210616,L23,ASO238_3,KQ519_L20_5-10-5_3uM_P20,6.845592122,-0.038879014,1.027315284,7.258264987,-0.412672865,1.331149737,0.504646974,,,20,,,,
ASO217-240_total_20210616,L24,ASO238_3,KQ519_L20_5-10-5_3uM_P20,6.758492952,-0.125978184,1.091247376,7.258264987,-0.499772035,1.413990116,1.198066417,,,20,,,,
ASO217-240_WT_20210616,L19,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.71746003,0.087005142,0.941475109,8.072812293,-0.355352264,1.27929791,1.255650315,1.078563202,,20,,,,
ASO217-240_WT_20210616,L20,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.661886895,0.031432007,0.978448615,8.072812293,-0.410925398,1.329538356,1.012884504,,,20,,,,
ASO217-240_WT_20210616,L21,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.274298871,-0.356156017,1.28001083,8.072812293,-0.798513423,1.73930799,0.967154786,,,20,,,,
ASO217-240_WT_20210616,L22,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.465740186,-0.164714701,1.120944385,8.072812293,-0.607072107,1.523164867,0.077265887,0.485303936,,20,,,,
ASO217-240_WT_20210616,L23,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.414947645,-0.215507243,1.161112083,8.072812293,-0.657864649,1.577745653,0.18647279,,,20,,,,
ASO217-240_WT_20210616,L24,ASO238_3,KQ519_L20_5-10-5_3uM_P20,7.236180709,-0.394274178,1.314281377,8.072812293,-0.836631584,1.785875594,1.192173129,,,20,,,,
ASO217-240_MT_20210616,M13,ASO239_10,KQ518_L20_5-10-5_10uM_P20,,,,7.49632244,,,,1.185511133,,20,,,,
ASO217-240_MT_20210616,M14,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.19319866,-0.399926563,1.319440746,7.49632244,-0.30312378,1.233813024,0.594990548,,,20,,,,
ASO217-240_MT_20210616,M15,ASO239_10,KQ518_L20_5-10-5_10uM_P20,4.932000735,-2.661124488,6.325258705,7.49632244,-2.564321705,5.914768504,1.776031718,,,20,,,,
ASO217-240_MT_20210616,M16,ASO239_10,KQ518_L20_5-10-5_10uM_P20,6.681845476,-0.911279747,1.880713051,7.49632244,-0.814476964,1.75866045,0.329142061,0.39368039,,20,,,,
ASO217-240_MT_20210616,M17,ASO239_10,KQ518_L20_5-10-5_10uM_P20,6.674692756,-0.918432467,1.890060568,7.49632244,-0.821629684,1.767401341,0.324714578,,,20,,,,
ASO217-240_MT_20210616,M18,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.044593783,-0.54853144,1.46259612,7.49632244,-0.451728656,1.367678045,0.527184531,,,20,,,,
ASO217-240_total_20210616,M13,ASO239_10,KQ518_L20_5-10-5_10uM_P20,,,,7.258264987,,,,1.477895922,,20,,,,
ASO217-240_total_20210616,M14,ASO239_10,KQ518_L20_5-10-5_10uM_P20,,,,7.258264987,,,,,,20,,,,
ASO217-240_total_20210616,M15,ASO239_10,KQ518_L20_5-10-5_10uM_P20,5.808873349,-1.075597787,2.107595182,7.258264987,-1.449391637,2.730928679,1.477895922,,,20,,,,
ASO217-240_total_20210616,M16,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.268258922,0.383787786,0.766422709,7.258264987,0.009993935,0.99309667,0.692628988,0.492631974,,20,,,,
ASO217-240_total_20210616,M17,ASO239_10,KQ518_L20_5-10-5_10uM_P20,6.849415187,-0.035055949,1.024596557,7.258264987,-0.4088498,1.327626931,0.274805941,,,20,,,,
ASO217-240_total_20210616,M18,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.070561105,0.186089969,0.878984744,7.258264987,-0.187703882,1.13894958,0.510460992,,,20,,,,
ASO217-240_WT_20210616,M13,ASO239_10,KQ518_L20_5-10-5_10uM_P20,,,,8.072812293,,,,1.403964727,,20,,,,
ASO217-240_WT_20210616,M14,ASO239_10,KQ518_L20_5-10-5_10uM_P20,6.723493475,-0.906961412,1.875092039,8.072812293,-1.349318818,2.547917947,1.403964727,,,20,,,,
ASO217-240_WT_20210616,M15,ASO239_10,KQ518_L20_5-10-5_10uM_P20,,,,8.072812293,,,,,,20,,,,
ASO217-240_WT_20210616,M16,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.953019228,0.322564341,0.799647268,8.072812293,-0.119793065,1.086578996,0.895810293,0.467988242,,20,,,,
ASO217-240_WT_20210616,M17,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.635369879,0.004914991,0.996598984,8.072812293,-0.437442415,1.354201493,0.4746407,,,20,,,,
ASO217-240_WT_20210616,M18,ASO239_10,KQ518_L20_5-10-5_10uM_P20,7.363958114,-0.266496773,1.202883375,8.072812293,-0.708854179,1.63450544,0.033513734,,,20,,,,
ASO217-240_MT_20210616,M19,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.94184263,-0.651282593,1.570563847,7.49632244,-0.55447981,1.468638993,0.729960785,0.948887496,,20,,,,
ASO217-240_MT_20210616,M20,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.307832971,-0.285292252,1.218657106,7.49632244,-0.188489468,1.139569938,1.347731183,,,20,,,,
ASO217-240_MT_20210616,M21,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.196216031,-0.396909192,1.316684043,7.49632244,-0.300106409,1.231235222,0.768970519,,,20,,,,
ASO217-240_MT_20210616,M22,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.836299777,-0.756825446,1.689768308,7.49632244,-0.660022662,1.580107444,1.433755634,0.502421784,,20,,,,
ASO217-240_MT_20210616,M23,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.057897043,-0.53522818,1.44917134,7.49632244,-0.438425397,1.355124494,0.013247501,,,20,,,,
ASO217-240_MT_20210616,M24,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.070345581,-0.522779642,1.436720714,7.49632244,-0.425976859,1.343481876,0.060262218,,,20,,,,
ASO217-240_total_20210616,M19,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.984410717,0.099939581,0.933072067,7.258264987,-0.27385427,1.209033542,0.002663929,0.627897079,,20,,,,
ASO217-240_total_20210616,M20,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.906921874,0.022450738,0.984558791,7.258264987,-0.351343113,1.275747764,0.300108097,,,20,,,,
ASO217-240_total_20210616,M21,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.473721973,0.589250836,0.664687977,7.258264987,0.215456986,0.861273301,1.580919211,,,20,,,,
ASO217-240_total_20210616,M22,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.724561013,-0.159910123,1.117217536,7.258264987,-0.533703974,1.447641101,1.080219033,0.881415896,,20,,,,
ASO217-240_total_20210616,M23,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.174607754,0.290136618,0.81782461,7.258264987,-0.083657233,1.059700981,0.680386323,,,20,,,,
ASO217-240_total_20210616,M24,ASO239_3,KQ518_L20_5-10-5_3uM_P20,6.768386633,-0.116084504,1.083789446,7.258264987,-0.489878354,1.40432646,0.883642333,,,20,,,,
ASO217-240_WT_20210616,M19,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.613157705,-0.017297183,1.012061655,8.072812293,-0.459654588,1.375212524,0.73703901,0.58724221,,20,,,,
ASO217-240_WT_20210616,M20,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.558897987,-0.071556901,1.050850109,8.072812293,-0.513914306,1.427919161,0.42292147,,,20,,,,
ASO217-240_WT_20210616,M21,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.589540477,-0.04091441,1.028765673,8.072812293,-0.483271816,1.397910325,0.60176615,,,20,,,,
ASO217-240_WT_20210616,M22,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.519411283,-0.111043604,1.080009202,8.072812293,-0.55340101,1.467541204,0.186784635,0.726013817,,20,,,,
ASO217-240_WT_20210616,M23,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.492381087,-0.138073801,1.1004349,8.072812293,-0.580431206,1.49529611,0.021372775,,,20,,,,
ASO217-240_WT_20210616,M24,ASO239_3,KQ518_L20_5-10-5_3uM_P20,7.201430292,-0.429024596,1.346323022,8.072812293,-0.871382002,,1.96988404,,,20,,,,
ASO217-240_MT_20210616,N13,ASO240_10,KQ517_L20_5-10-5_10uM_P20,7.13614508,-0.456980143,1.372665538,7.49632244,-0.36017736,1.283583688,0.988369509,0.791937453,,20,,,,
ASO217-240_MT_20210616,N14,ASO240_10,KQ517_L20_5-10-5_10uM_P20,6.985337136,-0.607788087,1.52392097,7.49632244,-0.510985304,1.425023098,0.714265426,,,20,,,,
ASO217-240_MT_20210616,N15,ASO240_10,KQ517_L20_5-10-5_10uM_P20,6.398069832,-1.195055391,2.289536224,7.49632244,-1.098252608,2.140952232,0.673177422,,,20,,,,
